"","GameID","Team","Opponent","Home","Win","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","BLK","TO","PF","PTS"
"1596","400828685","Jazz","Pelicans","0","0","33","70","7","21","23","30","8","36","44","19","6","3","17","21","96"
"1597","400828686","Suns","Warriors","1","0","41","93","6","21","16","22","10","40","50","21","7","6","18","23","104"
"1598","400828686","Warriors","Suns","0","1","37","89","14","40","24","29","8","42","50","24","12","7","13","22","112"
"1599","400828687","Trail Blazers","Rockets","1","1","41","89","8","28","26","34","16","33","49","21","11","2","13","27","116"
"1600","400828687","Rockets","Trail Blazers","0","0","37","77","11","34","18","34","8","32","40","23","6","3","20","22","103"
"1601","400828688","Bucks","Wizards","1","1","36","82","4","14","23","32","15","43","58","24","10","4","18","19","99"
"1602","400828688","Wizards","Bucks","0","0","34","88","6","32","18","24","9","29","38","25","8","6","14","24","92"
"1603","400828689","Thunder","Pelicans","1","1","45","86","12","32","19","23","9","41","50","28","4","7","18","20","121"
"1604","400828689","Pelicans","Thunder","0","0","38","88","3","16","16","24","7","24","31","17","13","2","7","17","95"
"1605","400828690","Cavaliers","Bulls","1","1","42","91","7","24","15","17","11","41","52","21","8","8","10","22","106"
"1606","400828690","Bulls","Cavaliers","0","0","37","93","8","21","13","22","15","34","49","12","4","4","13","19","95"
"1607","400828691","Clippers","Spurs","1","1","39","78","12","25","15","20","8","37","45","23","8","7","18","20","105"
"1608","400828691","Spurs","Clippers","0","0","35","83","4","17","12","15","5","28","33","19","11","2","15","16","86"
"1609","400828692","Magic","Mavericks","1","1","41","102","13","35","15","17","14","49","63","25","10","4","12","20","110"
"1610","400828692","Mavericks","Magic","0","0","37","89","19","41","11","18","6","39","45","23","8","6","18","12","104"
"1611","400828693","Wizards","Pistons","1","1","36","78","7","22","19","26","8","39","47","26","5","5","9","20","98"
"1612","400828693","Pistons","Wizards","0","0","35","82","7","23","9","17","6","35","41","13","2","3","12","20","86"
"1613","400828694","Nets","Knicks","1","1","42","86","8","17","17","20","7","35","42","26","14","6","7","17","109"
"1614","400828694","Knicks","Nets","0","0","36","82","10","26","16","18","8","36","44","20","6","6","16","17","98"
"1615","400828695","Hawks","Heat","1","0","41","87","16","36","13","13","8","34","42","27","7","4","21","23","111"
"1616","400828695","Heat","Hawks","0","1","44","88","8","20","19","28","10","36","46","27","13","1","14","12","115"
"1617","400828696","Bulls","Raptors","1","1","48","93","7","16","13","20","11","38","49","32","4","6","9","27","116"
"1618","400828696","Raptors","Bulls","0","0","38","88","5","18","25","34","11","34","45","22","7","7","8","19","106"
"1619","400828697","Grizzlies","Timberwolves","1","1","40","82","7","21","22","28","11","31","42","17","13","5","14","24","109"
"1620","400828697","Timberwolves","Grizzlies","0","0","31","75","11","26","31","31","11","31","42","25","7","6","20","25","104"
"1621","400828698","Pelicans","76ers","1","1","41","81","7","17","32","40","11","31","42","22","12","4","16","22","121"
"1622","400828698","76ers","Pelicans","0","0","40","76","12","27","22","26","3","29","32","20","11","4","19","27","114"
"1623","400828699","Thunder","Pacers","1","0","42","96","5","26","9","10","9","39","48","28","6","4","13","21","98"
"1624","400828699","Pacers","Thunder","0","1","39","88","9","22","14","22","10","35","45","27","8","8","11","14","101"
"1625","400828700","Bucks","Hornets","1","0","36","81","7","19","16","21","12","35","47","22","7","11","22","17","95"
"1626","400828700","Hornets","Bucks","0","1","37","86","9","31","15","18","8","29","37","13","13","6","17","16","98"
"1627","400828701","Suns","Rockets","1","0","30","82","11","35","29","35","9","31","40","23","7","6","20","33","100"
"1628","400828701","Rockets","Suns","0","1","37","78","7","24","35","56","13","38","51","20","16","4","20","32","116"
"1629","400828702","Trail Blazers","Warriors","1","1","52","97","17","30","16","23","8","40","48","28","12","4","13","21","137"
"1630","400828702","Warriors","Trail Blazers","0","0","36","92","12","34","21","28","14","33","47","25","7","4","20","17","105"
"1631","400828703","Kings","Nuggets","1","1","41","83","10","21","24","31","7","38","45","16","12","8","22","24","116"
"1632","400828703","Nuggets","Kings","0","0","42","90","8","24","18","26","9","35","44","26","12","5","18","26","110"
"1633","400828704","Jazz","Celtics","1","1","37","68","10","23","27","44","8","43","51","22","4","8","15","26","111"
"1634","400828704","Celtics","Jazz","0","0","30","81","7","25","26","36","8","26","34","18","8","3","7","31","93"
"1635","400828705","Lakers","Spurs","1","0","40","81","10","22","23","26","12","24","36","20","5","4","15","17","113"
"1636","400828705","Spurs","Lakers","0","1","48","88","6","12","17","18","13","26","39","30","6","9","10","20","119"
"1637","400828706","Hawks","Bucks","1","0","44","106","9","41","12","18","10","39","49","31","11","8","16","27","109"
"1638","400828706","Bucks","Hawks","0","1","46","104","3","17","22","32","17","48","65","23","12","10","17","21","117"
"1639","400828707","Heat","Wizards","1","1","47","96","2","13","18","28","19","48","67","23","2","9","7","20","114"
"1640","400828707","Wizards","Heat","0","0","40","99","3","22","11","21","12","33","45","13","5","4","6","23","94"
"1641","400828708","Timberwolves","Knicks","1","0","36","84","5","12","18","25","7","24","31","24","9","6","7","11","95"
"1642","400828708","Knicks","Timberwolves","0","1","42","83","5","17","14","16","11","40","51","17","4","7","16","19","103"
"1643","400828709","Clippers","Warriors","1","0","42","94","13","36","15","18","15","34","49","24","9","2","14","24","112"
"1644","400828709","Warriors","Clippers","0","1","42","82","11","31","20","26","6","33","39","32","8","2","14","19","115"
"1645","400828710","Pistons","Pelicans","1","0","37","89","12","33","20","32","11","30","41","18","9","6","11","25","106"
"1646","400828710","Pelicans","Pistons","0","1","41","86","4","20","25","29","11","40","51","23","5","2","15","20","111"
"1647","400828711","Thunder","Cavaliers","1","0","37","90","5","21","13","19","14","25","39","22","9","7","10","23","92"
"1648","400828711","Cavaliers","Thunder","0","1","41","80","10","23","23","27","13","36","49","25","4","1","12","21","115"
"1649","400828712","Nuggets","Celtics","1","0","34","73","6","21","27","34","6","30","36","19","11","5","24","26","101"
"1650","400828712","Celtics","Nuggets","0","1","47","97","10","32","17","20","15","33","48","32","11","2","17","25","121"
"1651","400828713","Suns","Spurs","1","0","43","93","9","24","16","22","13","33","46","26","6","5","13","30","111"
"1652","400828713","Spurs","Suns","0","1","43","82","10","16","22","34","8","34","42","23","10","9","12","20","118"
"1653","400828714","Nets","Hornets","1","0","35","81","5","22","21","24","9","33","42","23","8","4","14","15","96"
"1654","400828714","Hornets","Nets","0","1","40","79","10","27","14","15","6","35","41","23","7","1","15","21","104"
"1655","400828715","Magic","Pacers","1","0","38","91","7","25","19","29","11","34","45","27","12","3","14","23","102"
"1656","400828715","Pacers","Magic","0","1","41","82","9","24","14","21","5","39","44","26","7","6","21","25","105"
"1657","400828716","Raptors","Grizzlies","1","1","33","81","7","28","25","31","9","38","47","12","4","2","12","22","98"
"1658","400828716","Grizzlies","Raptors","0","0","28","76","3","20","26","32","10","34","44","13","6","3","13","25","85"
"1659","400828717","Mavericks","76ers","1","1","41","85","13","34","34","36","14","34","48","23","8","3","10","19","129"
"1660","400828717","76ers","Mavericks","0","0","37","77","12","28","17","27","8","27","35","19","8","4","15","31","103"
"1661","400828718","Bulls","Lakers","1","1","44","79","13","19","25","26","8","30","38","30","2","7","8","21","126"
"1662","400828718","Lakers","Bulls","0","0","43","93","7","21","22","33","17","27","44","13","5","4","7","20","115"
"1663","400828719","Trail Blazers","Jazz","1","1","39","90","12","32","25","38","23","25","48","20","7","6","12","21","115"
"1664","400828719","Jazz","Trail Blazers","0","0","43","86","8","16","17","23","12","26","38","19","6","10","11","26","111"
"1665","400828720","Cavaliers","Pistons","1","0","34","79","8","26","12","13","5","35","40","19","8","2","17","21","88"
"1666","400828720","Pistons","Cavaliers","0","1","37","80","8","25","14","21","6","37","43","17","10","3","13","15","96"
"1667","400828721","Heat","Pacers","1","1","38","100","2","13","23","34","20","46","66","19","8","8","14","24","101"
"1668","400828721","Pacers","Heat","0","0","36","92","5","15","16","25","7","38","45","17","8","6","12","26","93"
"1669","400828722","Knicks","Raptors","1","0","37","84","6","20","15","23","12","28","40","18","2","3","8","20","95"
"1670","400828722","Raptors","Knicks","0","1","46","87","11","25","19","25","13","34","47","26","7","6","6","19","122"
"1671","400828723","Hawks","Warriors","1","0","36","86","10","34","10","16","8","39","47","23","7","7","17","17","92"
"1672","400828723","Warriors","Hawks","0","1","39","89","14","45","10","12","6","37","43","30","14","8","13","17","102"
"1673","400828724","Bucks","Lakers","1","1","44","86","5","16","15","25","7","37","44","32","10","8","8","27","108"
"1674","400828724","Lakers","Bucks","0","0","28","76","12","29","33","43","11","35","46","18","7","2","17","24","101"
"1675","400828725","Timberwolves","Celtics","1","1","43","83","8","15","30","40","15","36","51","24","5","6","17","17","124"
"1676","400828725","Celtics","Timberwolves","0","0","49","101","10","28","14","17","10","28","38","33","13","2","11","27","122"
"1677","400828726","Clippers","Suns","1","1","44","80","13","24","23","35","10","43","53","29","9","10","16","20","124"
"1678","400828726","Suns","Clippers","0","0","31","88","7","24","15","20","10","31","41","20","8","2","16","27","84"
"1679","400828727","76ers","Magic","1","0","43","79","10","21","19","26","6","30","36","23","7","4","22","29","115"
"1680","400828727","Magic","76ers","0","1","41","85","7","14","35","41","13","30","43","26","11","2","11","22","124"
"1681","400828728","Wizards","Pelicans","1","1","43","94","12","26","11","17","7","48","55","29","9","4","14","24","109"
"1682","400828728","Pelicans","Wizards","0","0","29","83","6","23","25","33","8","40","48","17","8","4","16","17","89"
"1683","400828729","Nuggets","Kings","1","0","41","100","10","27","18","22","12","32","44","27","10","3","12","25","110"
"1684","400828729","Kings","Nuggets","0","1","43","83","7","17","21","28","6","44","50","28","9","12","16","18","114"
"1685","400828730","Jazz","Rockets","1","1","38","74","10","24","31","38","8","33","41","22","11","4","21","29","117"
"1686","400828730","Rockets","Jazz","0","0","36","87","11","34","31","41","11","24","35","17","15","4","14","28","114"
"1687","400828731","Trail Blazers","Nets","1","1","40","80","10","23","22","25","7","33","40","24","6","6","15","18","112"
"1688","400828731","Nets","Trail Blazers","0","0","43","90","3","12","15","19","12","35","47","18","10","2","13","20","104"
"1689","400828732","Cavaliers","Hornets","1","1","45","91","13","32","11","17","12","35","47","26","11","1","9","20","114"
"1690","400828732","Hornets","Cavaliers","0","0","37","76","10","29","19","27","8","35","43","23","7","2","14","20","103"
"1691","400828733","Pacers","Knicks","1","1","46","91","3","15","13","16","9","34","43","22","8","4","8","19","108"
"1692","400828733","Knicks","Pacers","0","0","35","77","13","26","22","25","8","30","38","22","4","5","13","17","105"
"1693","400828734","Pistons","76ers","1","1","39","83","11","28","22","34","10","40","50","22","10","1","16","19","111"
"1694","400828734","76ers","Pistons","0","0","33","83","7","23","18","26","10","30","40","18","8","4","14","24","91"
"1695","400828735","Heat","Warriors","1","0","40","86","6","14","26","31","11","35","46","19","8","8","12","23","112"
"1696","400828735","Warriors","Heat","0","1","42","90","13","28","21","25","9","34","43","23","7","2","13","24","118"
"1697","400828736","Raptors","Timberwolves","1","1","41","85","10","26","22","26","13","26","39","21","7","7","12","22","114"
"1698","400828736","Timberwolves","Raptors","0","0","37","74","6","10","25","33","11","25","36","25","8","4","15","22","105"
"1699","400828737","Bulls","Wizards","1","1","44","88","8","23","13","16","7","43","50","26","6","2","15","22","109"
"1700","400828737","Wizards","Bulls","0","0","38","90","9","28","19","26","9","33","42","19","11","4","11","22","104"
"1701","400828738","Grizzlies","Lakers","1","1","48","85","13","27","19","29","9","37","46","26","6","4","9","20","128"
"1702","400828738","Lakers","Grizzlies","0","0","39","88","17","39","24","33","15","30","45","16","5","3","7","21","119"
"1703","400828739","Mavericks","Thunder","1","0","35","86","9","28","24","30","13","29","42","26","10","4","10","21","103"
"1704","400828739","Thunder","Mavericks","0","1","43","89","12","33","18","22","14","38","52","28","5","5","13","27","116"
"1705","400828740","Clippers","Nuggets","1","0","30","85","13","46","8","14","9","38","47","19","13","9","17","20","81"
"1706","400828740","Nuggets","Clippers","0","1","34","90","6","24","13","17","14","43","57","18","11","2","16","14","87"
"1707","400828741","Kings","Spurs","1","0","39","96","6","18","8","15","10","34","44","27","13","1","14","14","92"
"1708","400828741","Spurs","Kings","0","1","44","85","8","19","12","15","6","44","50","26","13","8","16","16","108"
"1709","400828742","Magic","Warriors","1","0","41","90","10","26","22","28","8","29","37","23","11","4","15","17","114"
"1710","400828742","Warriors","Magic","0","1","53","88","13","25","11","16","8","34","42","35","9","4","20","21","130"
"1711","400828743","Celtics","Bucks","1","1","41","84","5","23","25","33","9","33","42","21","9","3","16","21","112"
"1712","400828743","Bucks","Celtics","0","0","42","87","4","15","19","25","7","28","35","26","9","7","14","27","107"
